sample_id,whole_cell_average_intensity,nuc_tau_intensity_at_body,cyto_tau_intensity_at_body,tau_intensity_of_bundle,tau_intensity_of_a_single_filament,nuc_cyto_ratio,single_filament_cyto_ratio,single_filament_bundle_ratio,tau_continuity,bundle_width,single_filament_number,droplet_number,all_droplet_size,droplet_intensity
sr_sm_P301L_2,45.76191711425781,55.30413436889648,45.76191711425781,53.92725372314453,61.460845947265625,1.3277924166525232,1.2832167351357349,0.6227347275967677,0.0027481633108665,64.28063471995279,1409.0,300.0,304.0,91.05565258499186
sr_sm_P301L_20,99.04108428955078,183.2489471435547,99.04108428955078,129.41543579101562,113.38666534423828,0.0,1.1277581433321235,0.6283907819204805,0.0,46.17358552246078,864.0,29.0,0.0,201.4738032455914
sr_sm_P301L_21,29.724586486816406,35.26744842529297,29.724586486816406,29.924436569213867,30.389698028564453,1.366338911638766,1.0173938494973465,0.5661454873752508,0.0,647.0394114735207,94.0,559.0,0.0,51.81874999029289
sr_sm_P301L_22,95.17227172851562,138.53768920898438,95.17227172851562,133.5662384033203,110.4270248413086,0.0,1.1347403725794605,0.5707416443003908,0.0,94.33981132056604,1227.0,33.0,58.0,204.67024525756997
sr_sm_P301L_23,132.25669860839844,170.4859619140625,132.25669860839844,171.05743408203125,155.82215881347656,1.4096281351209183,1.1654133940849931,0.6571028432491041,0.0027967197155904,71.21797525905943,1809.0,15.0,121.0,246.0203409555592
sr_sm_P301L_24,12.747346878051758,14.08881664276123,12.747346878051758,13.508217811584473,16.995637893676758,0.0,1.315184262505893,0.4810991572722339,0.0030093182026368,167.3439571660716,639.0,0.0,0.0,24.031480224477157
sr_sm_P301L_25,13.10007095336914,13.702935218811035,13.10007095336914,13.69485569000244,17.03052520751953,0.0,1.2961905639466802,0.4951142422238448,0.0,154.983870128475,356.0,0.0,0.0,23.557010210630864
sr_sm_P301L_26,13.35668659210205,14.378854751586914,13.35668659210205,13.55027198791504,18.47058868408203,1.0904539235188897,1.495964763010882,0.5874326276581637,0.0,162.43152403397562,5.0,0.0,0.0,23.16666669809676
sr_sm_P301L_27,10.69632339477539,11.67202377319336,10.628345489501951,11.316515922546388,15.041576385498049,1.0826184160429635,1.4474750511925676,0.4592031402140207,0.0,108.46197490365,162.0,0.0,0.0,20.93834451709281
sr_sm_P301L_28,74.63570404052734,87.27919006347656,74.63570404052734,83.6036605834961,89.11022186279297,1.2420563892827954,1.1578811304300176,0.6595008290991683,0.0026812736951338,187.5419952970534,1122.0,217.0,162.0,160.62688230128944
sr_sm_P301L_29,271.42755126953125,375.5507507324219,232.70394897460935,313.05963134765625,315.8327941894531,1.6323927829596674,1.3768062210671643,0.7848174123090854,0.0019608242310602,340.3762623920769,2268.0,144.0,115.0,500.57128218547126
sr_sm_P301L_3,144.22918701171875,191.9012451171875,131.6709747314453,202.5948028564453,160.19496154785156,1.4750323674339605,1.2336111770401066,0.6360146388022557,0.0,96.51942809610924,1558.0,9.0,124.0,302.5947657134245
sr_sm_P301L_30,106.66664123535156,131.8610076904297,106.66664123535156,131.0604705810547,122.60514831542967,0.0,1.1538400300470166,0.6583657693324084,0.0,88.09086218218096,2106.0,162.0,185.0,198.92505723813068
sr_sm_P301L_31,234.1436462402344,319.3861999511719,234.1436462402344,307.8598022460937,255.4162139892578,1.568031135248872,1.101340528930851,0.6457654570607739,0.0,89.10667763978185,777.0,31.0,54.0,465.3178426315909
sr_sm_P301L_32,36.83469009399414,45.97833251953125,36.83469009399414,37.14495086669922,48.112003326416016,1.4491585406163543,1.3184254583183548,0.7817509488862203,0.0,466.8061696250383,842.0,649.0,0.0,65.09637975038554
sr_sm_P301L_33,67.31566619873047,82.90853881835938,67.31566619873047,73.19786071777344,78.93817138671875,1.407705314531751,1.177939203055043,0.7097351079327241,0.0028292842839213,163.1318485152424,1214.0,270.0,52.0,116.24098474485614
sr_sm_P301L_34,16.968530654907227,23.488201141357425,16.968530654907227,18.66569709777832,23.30063247680664,1.217945200070004,1.364618956735571,0.5343639767245526,0.0,172.74258305351347,1037.0,195.0,355.0,34.5386111271407
sr_sm_P301L_35,44.42888259887695,61.90126419067383,44.42888259887695,48.61446762084961,37.265625,0.0,0.810498108090558,0.4817884896551976,0.0,48.16637831516918,9.0,1.0,0.0,109.59210575067172
sr_sm_P301L_36,141.31651306152344,175.3613739013672,141.31651306152344,166.5876007080078,157.15036010742188,1.2583719625101115,1.103135201290124,0.7022350351706802,0.0,248.33847869389876,1271.0,72.0,206.0,262.5061724232729
sr_sm_P301L_37,201.9796600341797,251.19378662109372,189.32421875,248.65267944335935,231.30780029296875,1.3384879989338554,1.2507178691800227,0.7327891567637383,0.0031563328089636,41.182520563948,2254.0,133.0,234.0,321.7622864876294
sr_sm_P301L_38,291.6571655273437,351.22027587890625,291.6571655273437,382.5569152832031,341.81964111328125,1.725060753740568,1.156313232262215,0.72271112263248,0.0029834165070836,61.18823416311342,1728.0,48.0,210.0,591.8563804385935
sr_sm_P301L_39,179.2236328125,277.067626953125,179.2236328125,236.87062072753903,198.70086669921875,1.6218638047234109,1.122120708968857,0.6633518368945013,0.0,172.01162751395617,1922.0,20.0,196.0,363.6976841503815
sr_sm_P301L_40,152.7282257080078,199.59423828125,139.97689819335938,176.79244995117188,176.14955139160156,1.4468321753772375,1.3315000141851003,0.7624953111945976,0.0027510452081628,58.30951894845301,2629.0,162.0,111.0,254.80991243386015
sr_sm_P301L_41,15.347489356994627,17.600854873657227,15.347489356994627,15.686373710632324,19.246192932128903,1.2455312489030874,1.2236544444341673,0.5251255725245155,0.0,394.5883931389772,281.0,0.0,0.0,28.28566266905214
sr_sm_P301L_42,262.1847229003906,332.3778991699219,262.1847229003906,307.3710632324219,293.7572326660156,1.48469594164083,1.1226164609247062,0.7405777715432285,0.0030859720070926,64.0,2257.0,188.0,496.0,455.96265534774943
sr_sm_P301L_43,277.3675537109375,387.690673828125,277.3675537109375,330.861083984375,199.6378631591797,0.0,0.7383931616518437,0.8942712593797549,0.0,24.08318915758459,21.0,2.0,0.0,558.5949265943927
sr_sm_P301L_44,61.967411041259766,49.26273727416992,61.967411041259766,84.74280548095703,80.51699829101562,1.43314716016672,1.3203050775107152,0.6138087766259751,0.0021682920250063,34.92849839314596,3948.0,285.0,147.0,120.29532886962156
sr_sm_P301L_45,22.42744255065918,26.683748245239254,22.42744255065918,22.78008079528809,25.747323989868164,1.329820309823753,1.1319338386724127,0.59590063775452,0.0,689.4200461257274,334.0,0.0,0.0,39.56002382911464
sr_sm_P301L_46,126.26171112060548,167.5065460205078,126.26171112060548,136.669921875,145.306640625,1.3755968484518697,1.1684463007496353,0.7812783705561498,0.0020349587417318,175.2826289168439,3577.0,386.0,105.0,209.6374677495747
sr_sm_P301L_47,9.879820823669434,10.446382522583008,9.847861289978027,10.430804252624512,13.40709114074707,0.0,1.4141192449763988,0.4296363881591261,0.0,68.46897107449476,152.0,0.0,0.0,18.176804558636714
sr_sm_P301L_48,147.28317260742188,203.60423278808597,127.5535125732422,173.31800842285156,176.67478942871094,1.604159799280353,1.3756862825647065,0.7554963119385527,0.002434766479073,135.60235986147143,2429.0,222.0,167.0,271.0641801556045
sr_sm_P301L_49,56.66168975830078,67.56634521484375,56.66168975830078,57.320533752441406,66.91407775878906,1.3551519191165258,1.180353588657678,0.7798914441948618,0.0,660.2060284486957,797.0,632.0,0.0,90.47408700991696
sr_sm_P301L_50,229.4148101806641,281.48858642578125,219.2559356689453,273.0982971191406,254.3101959228516,1.2967665127817387,1.164066548875283,0.7238522755554526,0.0024531006225111,88.36288813749809,2340.0,194.0,272.0,377.4012948794607
sr_sm_P301L_51,78.76527404785156,87.45928955078125,77.70616149902344,90.89031219482422,91.6807098388672,1.1222566445298543,1.1692030181403683,0.656397956700405,0.0,66.12110101926616,536.0,44.0,0.0,151.33683746995302
sr_sm_P301L_52,61.47945022583008,72.03340911865234,61.47945022583008,69.84248352050781,77.01834106445312,1.311544858727841,1.2459816102853385,0.6642917049675978,0.0031646188094869,71.69379331573968,1634.0,368.0,106.0,109.67527013177931
sr_sm_P301L_53,11.701752662658691,12.480769157409668,11.701752662658691,12.47699737548828,15.640195846557615,1.1038703023962428,1.3237255653377886,0.4434562212758215,0.0,146.32839779072276,555.0,0.0,50.0,21.563535898586743
sr_sm_P301L_54,24.12652969360352,37.00460433959961,24.12652969360352,25.81806755065918,46.31245422363281,1.4205677479133971,1.5380277875713029,0.6260229358242974,0.002931257034521,321.10434441159464,1264.0,339.0,205.0,49.44306032652243
sr_sm_P301L_55,226.6253204345703,294.037353515625,209.8916778564453,258.91864013671875,257.041015625,1.4039174014667208,1.2107290333058656,0.7377136123199936,0.0020720189569656,94.19129471453292,2915.0,189.0,469.0,393.1127196129041
sr_sm_P301L_56,228.99301147460935,304.1004333496094,199.08567810058597,238.1992034912109,261.05499267578125,1.534103817047238,1.32044374916292,0.8215014301272991,0.0030897756099281,175.2826289168439,998.0,102.0,56.0,385.8990651918136
sr_sm_P301L_57,71.68924713134766,109.66545867919922,71.68924713134766,114.12256622314452,85.01265716552734,1.7024235340203238,1.2332304539152783,0.5897157821177098,0.002196981164602,39.395431207184416,3485.0,3.0,120.0,141.91880364393433
sr_sm_P301L_58,27.75780487060547,33.621280670166016,27.75780487060547,28.056377410888672,35.6401252746582,1.3726528023998088,1.2839389914377228,0.689108941441874,0.0,705.594784561224,544.0,882.0,165.0,48.49473119379368
sr_sm_P301L_59,27.556337356567383,33.79047393798828,27.556337356567383,27.98424530029297,35.11496353149414,1.2704413355866186,1.2881746589206844,0.6886595216132904,0.0,567.6195909233578,599.0,653.0,0.0,48.55480860733891
sr_sm_P301L_60,12.798338890075684,13.2793550491333,12.798338890075684,13.487357139587402,17.449811935424805,1.159572496587374,1.3294580307645802,0.4883755915667924,0.0040057221214982,171.40595088852663,405.0,0.0,52.0,22.33211235702561
